종목코드,종목명,재무제표종류,유동자산_2023,유동자산_2022,유동자산_2021,유동부채_2023,유동부채_2022,유동부채_2021,부채총계_2023,부채총계_2022,부채총계_2021,자본총계_2023,자본총계_2022,자본총계_2021,매출액_2023,매출액_2022,매출액_2021,영업이익_2023,영업이익_2022,영업이익_2021,당기순이익_2023,당기순이익_2022,당기순이익_2021,ROE_2023,부채비율_2023,유동비율_2023,ROE_2022,부채비율_2022,유동비율_2022,ROE_2021,부채비율_2021,유동비율_2021,매출액성장률_2023,영업이익성장률_2023,매출액성장률_2022,영업이익성장률_2022
008600,윌비스,CFS,196177066792.0,191591300133.0,195621162114.0,160135805710.0,147789291424.0,165793277428.0,195506006150.0,172118972213.0,183381461941.0,107345725123.0,98275749591.0,104645023636.0,216118598980.0,254858078450.0,276483060881.0,-4182783563.0,193461668.0,4388624769.0,-15449994718.0,-9325313244.0,-14579095509.0,-14.39,182.13,122.51,-9.49,175.14,129.64,-13.93,175.24,117.99,-15.2,-2262.07,-7.82,-95.59
008700,아남전자,CFS,116699764.0,163760061.0,183986577.0,80064913.0,130774309.0,155191913.0,81581166.0,136362680.0,163294748.0,82645435.0,77284993.0,66108571.0,255594471.0,371831316.0,314437329.0,7179111.0,15981588.0,13225147.0,5408820.0,10753237.0,11607606.0,6.54,98.71,145.76,13.91,176.44,125.22,17.56,247.01,118.55,-31.26,-55.08,18.25,20.84
008730,율촌화학,CFS,260351010078.0,237341571056.0,269087937117.0,274039143086.0,139456750168.0,169609691671.0,372689000671.0,319324397285.0,320650272517.0,306262065981.0,333811755335.0,346066225009.0,414490610375.0,457893592811.0,493977772796.0,-16200386104.0,-5978733266.0,12003983195.0,-19085174206.0,-4149066546.0,8452589713.0,-6.23,121.69,95.01,-1.24,95.66,170.19,2.44,92.66,158.65,-9.48,-170.97,-7.3,-149.81
008770,호텔신라,CFS,1380242820708.0,1478831130035.0,1087234407447.0,1188461899961.0,1305978509577.0,1011771551491.0,2398045990017.0,2398761037870.0,2079545237446.0,608492780185.0,539783949565.0,576904674240.0,3568466181329.0,4922008727369.0,3779129065561.0,91230447816.0,78346330937.0,118811528171.0,85978496138.0,-50164252064.0,27059370238.0,14.13,394.1,116.14,-9.29,444.39,113.24,4.69,360.47,107.46,-27.5,16.45,30.24,-34.06
008775,호텔신라우,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
008870,금비,CFS,96725499952.0,84705727453.0,92691311221.0,90344985108.0,79004754624.0,79339730693.0,173516666522.0,173724375999.0,176002340792.0,122824440729.0,133589518365.0,161870620641.0,250958272033.0,234952392835.0,228581174447.0,5890125995.0,-6480775.0,9896690530.0,-8472664859.0,-20527522367.0,5165946247.0,-6.9,141.27,107.06,-15.37,130.04,107.22,3.19,108.73,116.83,6.81,90986.14,2.79,-100.07
008930,한미사이언스,CFS,273900397168.0,245348143574.0,222559162969.0,395202031620.0,347726498635.0,220995450190.0,438697577009.0,384942964397.0,259599611967.0,787472469388.0,724747969785.0,690294824007.0,1247906379068.0,1046054210838.0,950164817343.0,124468680998.0,67626014492.0,58852290702.0,115119858471.0,69035321647.0,42939923264.0,14.62,55.71,69.31,9.53,53.11,70.56,6.22,37.61,100.71,19.3,84.05,10.09,14.91
008970,KBI동양철관,CFS,132507649547.0,100077879559.0,101747355346.0,114735748135.0,85891476001.0,92942997076.0,121668094739.0,94535470493.0,101850823126.0,87094838820.0,88547488549.0,84147304711.0,278300201937.0,266171679290.0,182021205252.0,2197941485.0,7738462210.0,-3231448525.0,-1560103188.0,3971222946.0,-3773151787.0,-1.79,139.7,115.49,4.48,106.76,116.52,-4.48,121.04,109.47,4.56,-71.6,46.23,339.47
009070,KCTC,CFS,199695369295.0,188422824354.0,158169180495.0,219074799433.0,221386023288.0,135400418254.0,380738631338.0,371680925896.0,303256153532.0,281358990864.0,258397700947.0,229089235236.0,823125429680.0,920408668737.0,694737899435.0,36821207555.0,37534026539.0,29603505899.0,28570746258.0,28097629811.0,21324908411.0,10.15,135.32,91.15,10.87,143.84,85.11,9.31,132.37,116.82,-10.57,-1.9,32.48,26.79
009140,경인전자,CFS,58280426833.0,54518303281.0,49553740456.0,2988018493.0,3117826571.0,5027688473.0,4543732473.0,4422682389.0,6287918773.0,70583523307.0,63962347912.0,59596834007.0,21136261743.0,20057915796.0,27390668647.0,215548051.0,110384573.0,1998761089.0,5784797087.0,2707450221.0,3699859217.0,8.2,6.44,1950.47,4.23,6.91,1748.6,6.21,10.55,985.62,5.38,95.27,-26.77,-94.48
009150,삼성전기,CFS,5208418321146.0,4888318770849.0,4598268758747.0,2900459629423.0,2525123479970.0,2234656820846.0,3627546626400.0,3303686219356.0,3070248395636.0,8030324975448.0,7693484679285.0,6871125642811.0,8909448483915.0,9424551868027.0,9675036127726.0,639423737120.0,1182835924271.0,1486872833804.0,450482125173.0,993519182170.0,915432452695.0,5.61,45.17,179.57,12.91,42.94,193.59,13.32,44.68,205.77,-5.47,-45.94,-2.59,-20.45
009155,삼성전기우,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
009160,SIMPAC,CFS,643820010954.0,576766847975.0,542192190447.0,453802895303.0,339349817467.0,331370731251.0,475335057777.0,365415682268.0,356567304436.0,582578411762.0,599682756591.0,546662288635.0,609449638180.0,672228713099.0,613012779571.0,17502288607.0,118946231131.0,106401536463.0,-6463853637.0,76137343950.0,90832862627.0,-1.11,81.59,141.87,12.7,60.93,169.96,16.62,65.23,163.62,-9.34,-85.29,9.66,11.79
009180,한솔로지스틱스,CFS,166823946028.0,178161791687.0,178348726156.0,111492840401.0,156801199996.0,166532494776.0,126703696180.0,171990567169.0,188039086103.0,118416690462.0,102505681816.0,78588671415.0,726536824302.0,1015371889567.0,747044113682.0,26257482894.0,36349586827.0,30304814315.0,18533391661.0,24240799515.0,23492497187.0,15.65,107.0,149.63,23.65,167.79,113.62,29.89,239.27,107.1,-28.45,-27.76,35.92,19.95
009190,대양금속,CFS,83909792599.0,148466664448.0,116945913542.0,43254942553.0,106391762659.0,43524876525.0,53311055376.0,226378022139.0,57964910118.0,97745705110.0,174499068905.0,99577456831.0,200969628514.0,239479973130.0,203423901636.0,-2500237161.0,13725697078.0,15188009078.0,-38643397278.0,9266192176.0,15243418346.0,-39.53,54.54,193.99,5.31,129.73,139.55,15.31,58.21,268.69,-16.08,-118.22,17.72,-9.63
009200,무림페이퍼,CFS,916395077527.0,990488504312.0,788840367278.0,998949826310.0,1017158103808.0,916793582459.0,1711139618903.0,1739726817209.0,1637863898251.0,681485922730.0,689406928779.0,646553196594.0,1321885020099.0,1399139266935.0,1055273254820.0,67783686312.0,96311787654.0,29809655104.0,1401909955.0,34759091251.0,409557688.0,0.21,251.09,91.74,5.04,252.35,97.38,0.06,253.32,86.04,-5.52,-29.62,32.59,223.09
009240,한샘,CFS,367823428368.0,371956679283.0,457545895284.0,522859212511.0,463658975053.0,391732959673.0,708747064571.0,654251595301.0,624662475163.0,342770354219.0,445427945270.0,621690078268.0,1966947033819.0,2000906065724.0,2231220949302.0,1946608852.0,-21690245389.0,69264260432.0,-62155231507.0,-71320632594.0,57218186850.0,-18.13,206.77,70.35,-16.01,146.88,80.22,9.2,100.48,116.8,-1.7,108.97,-10.32,-131.32
009270,신원,CFS,337113875576.0,332378571171.0,348377783316.0,219236202336.0,208318649701.0,194782744709.0,331223040908.0,284616541652.0,292127409030.0,213786722034.0,225508352071.0,211489617046.0,834478141461.0,995439504318.0,879417586200.0,23429995620.0,33368554911.0,21639200846.0,5935016102.0,17561081263.0,10515902474.0,2.78,154.93,153.77,7.79,126.21,159.55,4.97,138.13,178.85,-16.17,-29.78,13.19,54.2
009290,광동제약,CFS,665424399775.0,605746753111.0,587818346685.0,456809868624.0,353566874753.0,325495058579.0,490018414361.0,384977525142.0,356600480140.0,588047077508.0,547046233720.0,527244817903.0,1514454148123.0,1431545255139.0,1338181554321.0,42069819369.0,38244441686.0,44935683503.0,39371762692.0,26700699296.0,25540744737.0,6.7,83.33,145.67,4.88,70.37,171.32,4.84,67.63,180.59,5.79,10.0,6.98,-14.89
009310,참엔지니어링,CFS,458178643064.0,490120687958.0,426139981659.0,557099575844.0,596874064052.0,567801715965.0,605021126641.0,653553594852.0,613458318110.0,73178884519.0,86111993721.0,85643294628.0,76255465576.0,170586353989.0,150562978171.0,-28089930204.0,1308108163.0,2623050818.0,-25955114212.0,-2268336488.0,-1134326080.0,-35.47,826.77,82.24,-2.63,758.96,82.11,-1.32,716.29,75.05,-55.3,-2247.37,13.3,-50.13
009320,아진전자부품,CFS,36289721504.0,34389415714.0,42048289136.0,53379181320.0,54072412106.0,51045732643.0,66699434604.0,65582625898.0,59430229701.0,27893784767.0,25658604045.0,34963670484.0,113444154855.0,100501934262.0,99183663204.0,2038286352.0,-5760515771.0,1078204340.0,229716397.0,-8743986978.0,-40457514.0,0.82,239.12,67.98,-34.08,255.6,63.6,-0.12,169.98,82.37,12.88,135.38,1.33,-634.27
009410,태영건설,CFS,2241268819819.0,2251456331195.0,2009714808342.0,4414397329194.0,2213048292164.0,1964052057429.0,5080708761456.0,3624753540812.0,3025556021618.0,-440220201594.0,1000971302848.0,709227173386.0,3352921775830.0,2605096732189.0,2751710633294.0,-404531815195.0,106287199762.0,174547312597.0,-1456960619972.0,-7155118986.0,65427170222.0,330.96,-1154.13,50.77,-0.71,362.12,101.74,9.23,426.6,102.32,28.71,-480.6,-5.33,-39.11
009415,태영건설우,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
009420,한올바이오파마,CFS,113577189274.0,111788673247.0,118814675571.0,37651870142.0,28534710402.0,22119700012.0,53528622870.0,45194772072.0,34985661619.0,186218369830.0,168256460626.0,163492143709.0,134909837622.0,109995418981.0,101594443691.0,2211359603.0,1505787596.0,10099118837.0,3508607559.0,251473643.0,8896137176.0,1.88,28.75,301.65,0.15,26.86,391.76,5.44,21.4,537.14,22.65,46.86,8.27,-85.09
009440,KC그린홀딩스,CFS,619169334644.0,397856970676.0,498889364693.0,510316763335.0,430198031170.0,465205034660.0,701431383176.0,534872842836.0,646639158815.0,215147012761.0,257987835634.0,259966459612.0,698466593657.0,643354458253.0,531150793970.0,-29862667318.0,11420550397.0,22957984459.0,-55928223819.0,-17036532280.0,9793621075.0,-26.0,326.02,121.33,-6.6,207.32,92.48,3.77,248.74,107.24,8.57,-361.48,21.12,-50.25
009450,경동나비엔,CFS,554862076466.0,523037781853.0,475582013326.0,410012029950.0,423564089051.0,434731119888.0,475962722079.0,500314843682.0,483469066212.0,584595249408.0,517704584690.0,450415462565.0,1204312871752.0,1160860788602.0,1102947009588.0,105910537855.0,59770841498.0,64295519089.0,83148711338.0,53582342499.0,80657672817.0,14.22,81.42,135.33,10.35,96.64,123.48,17.91,107.34,109.4,3.74,77.19,5.25,-7.04
009460,한창제지,CFS,108408655049.0,103712969664.0,122053788151.0,132699423531.0,97228594589.0,63511426105.0,197857870801.0,172631641520.0,140052513951.0,91037618616.0,110430809643.0,108545060277.0,276033575626.0,214923504794.0,182209638870.0,-11474501616.0,1285737605.0,17762577766.0,-17494819303.0,1260744010.0,15021665983.0,-19.22,217.34,81.69,1.14,156.33,106.67,13.84,129.03,192.18,28.43,-992.45,17.95,-92.76
009470,삼화전기,CFS,79607897714.0,86861007970.0,97173356510.0,36450438351.0,40571460686.0,55544330258.0,45172483589.0,50062914992.0,71761025146.0,94066005039.0,89052354790.0,86879130636.0,202450938538.0,239112733902.0,247098495129.0,7828690534.0,13648212242.0,21822500847.0,5800702495.0,10784755608.0,15466953819.0,6.17,48.02,218.4,12.11,56.22,214.09,17.8,82.6,174.95,-15.33,-42.64,-3.23,-37.46
009540,HD한국조선해양,CFS,17735127271000.0,15775914217000.0,14562196013000.0,17497867505000.0,15033482523000.0,11286467399000.0,19872465252000.0,17571346490000.0,14879338674000.0,12370102932000.0,12312129810000.0,12413755304000.0,21296205574000.0,17302020185000.0,15493381773000.0,282260719000.0,-355560593000.0,-1384815777000.0,144930284000.0,-295177096000.0,-1141204413000.0,1.17,160.65,101.36,-2.4,142.72,104.94,-9.19,119.86,129.02,23.09,179.38,11.67,74.32
009580,무림P&P,CFS,575867112550.0,606630104461.0,456651991077.0,587649783293.0,590302744262.0,527377860455.0,992596055413.0,941368622014.0,864649854673.0,630374033983.0,662689180761.0,618941983983.0,768920159344.0,774103601234.0,613699105829.0,11609909605.0,68291305211.0,29386707735.0,-21635976438.0,45518463154.0,19729686753.0,-3.43,157.46,97.99,6.87,142.05,102.77,3.19,139.7,86.59,-0.67,-83.0,26.14,132.39
009680,모토닉,CFS,264953218135.0,371947222503.0,376573544405.0,26519716920.0,29573642756.0,25428578737.0,33085143261.0,33436780037.0,29163386445.0,447117300118.0,430657381135.0,418819258320.0,244258777569.0,223860212776.0,196083915586.0,15150182530.0,13782733618.0,14355454772.0,27476027732.0,21497074696.0,11970139406.0,6.15,7.4,999.08,4.99,7.76,1257.7,2.86,6.96,1480.91,9.11,9.92,14.17,-3.99
009770,삼정펄프,CFS,158375936844.0,135234131351.0,138564898932.0,17933307778.0,19018631757.0,20899896496.0,18538669154.0,19657538379.0,23293617870.0,224134975952.0,213006280261.0,216119610685.0,178308058944.0,174464091782.0,138137181380.0,7375339325.0,4665535399.0,1344597894.0,13973439920.0,-957080026.0,7614074852.0,6.23,8.27,883.14,-0.45,9.23,711.06,3.52,10.78,662.99,2.2,58.08,26.3,246.98
009810,플레이그램,CFS,169267010468.0,169102620939.0,113885964310.0,90884059122.0,109789303274.0,76754795771.0,99973852839.0,120092720408.0,77794237641.0,173674978838.0,183550609564.0,51726900022.0,214420293706.0,131301686660.0,40831807103.0,-2591617556.0,-6864422815.0,-1511144382.0,-43211170123.0,-3943930162.0,-18015508627.0,-24.88,57.56,186.24,-2.15,65.43,154.02,-34.83,150.39,148.38,63.3,62.25,221.57,-354.25
009830,한화솔루션,CFS,8704888457154.0,8573295434667.0,6073959931089.0,7688753631478.0,6808491430423.0,5787889702101.0,15482363318996.0,13934972874351.0,11806380996880.0,9010546154819.0,9896911559334.0,8201247119233.0,13288744762930.0,13130752887526.0,10217083016031.0,604528962904.0,923726654257.0,703514599631.0,-155257718254.0,366023151112.0,616328220396.0,-1.72,171.82,113.22,3.7,140.8,125.92,7.52,143.96,104.94,1.2,-34.56,28.52,31.3
009835,한화솔루션우,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
009900,명신산업,CFS,646838346174.0,562797781474.0,435371071041.0,326691683512.0,375289532166.0,332069289931.0,509720440831.0,545467699718.0,422389631503.0,535155557097.0,383799554377.0,297090778845.0,1738905096629.0,1515242090552.0,1107708433619.0,208112383711.0,126853664705.0,56483430574.0,152651612715.0,85711784999.0,45336209515.0,28.52,95.25,198.0,22.33,142.12,149.96,15.26,142.18,131.11,14.76,64.06,36.79,124.59
009970,영원무역홀딩스,CFS,4200038436119.0,3589462887266.0,2619646378802.0,1220665123125.0,937917047917.0,595771679968.0,1799444219558.0,1503556312790.0,1170497824939.0,4579898926543.0,3986663398394.0,3155078341794.0,4355478262337.0,4533879205529.0,3240513827424.0,872582133502.0,1002198707249.0,570492659317.0,718736627040.0,898144561108.0,446829434889.0,15.69,39.29,344.08,22.53,37.71,382.71,14.16,37.1,439.71,-3.93,-12.93,39.91,75.67
010040,한국내화,CFS,121321541387.0,128344613909.0,124632567805.0,84581534998.0,68407611103.0,66572836926.0,127475850405.0,105655719304.0,104085579685.0,205716398028.0,220343121783.0,253862278761.0,411810116407.0,358774066756.0,271738137334.0,-7538507015.0,10520196988.0,8589133409.0,-14730463885.0,809211754.0,5684425508.0,-7.16,61.97,143.44,0.37,47.95,187.62,2.24,41.0,187.21,14.78,-171.66,32.03,22.48
010060,OCI홀딩스,CFS,3994170810000.0,4110803927000.0,3338987117000.0,879584374000.0,1577971429000.0,1236490174000.0,2141619139000.0,2734136888000.0,2580268702000.0,3814932634000.0,4011397366000.0,3123792411000.0,2649691893000.0,2768929400000.0,1825176383000.0,531217297000.0,752431942000.0,414179446000.0,710344635000.0,877756345000.0,652075833000.0,18.62,56.14,454.1,21.88,68.16,260.51,20.87,82.6,270.04,-4.31,-29.4,51.71,81.67
010100,한국무브넥스,CFS,487703648703.0,465324219954.0,401696635490.0,437477586001.0,456203652874.0,406546656081.0,533544151720.0,498148853006.0,436752216916.0,341180624348.0,301245283297.0,262599712229.0,1510805866604.0,1371353848027.0,1003927830852.0,59337787778.0,37003638271.0,26202053084.0,50489560045.0,35639746480.0,19748626389.0,14.8,156.38,111.48,11.83,165.36,102.0,7.52,166.32,98.81,10.17,60.36,36.6,41.22
010120,LS ELECTRIC,CFS,2605193022178.0,2341252236663.0,1887748202729.0,1448676924745.0,1390210307038.0,845300727437.0,2008849631067.0,1773513972232.0,1323312292962.0,1724042303163.0,1549291005666.0,1473419264652.0,4230482628448.0,3377070215838.0,2668264980253.0,324877723039.0,187524016869.0,155131916609.0,207672688149.0,91209999630.0,85310345509.0,12.05,116.52,179.83,5.89,114.47,168.41,5.79,89.81,223.32,25.27,73.25,26.56,20.88
010130,고려아연,CFS,5571656932735.0,6071090869900.0,5689044210643.0,1902819300929.0,2319116608598.0,1770527531625.0,2404068442780.0,2866186242426.0,2229814171825.0,9642002868870.0,9231732116548.0,7734234462824.0,9704521343024.0,11219358600107.0,9976776443636.0,659935424598.0,919171130822.0,1096146343693.0,533378688122.0,798264387415.0,811106029144.0,5.53,24.93,292.81,8.65,31.05,261.78,10.49,28.83,321.32,-13.5,-28.2,12.45,-16.15
010140,삼성중공업,CFS,9245491743301.0,8411943463061.0,5593582858119.0,11231917003443.0,9216046809137.0,7058249752949.0,12184181554327.0,10919760587958.0,8041328855444.0,3409207598067.0,3571937396906.0,4097267105814.0,8009429912108.0,5944667452285.0,6622001487326.0,233344768042.0,-854420950816.0,-1311956174022.0,-155556375770.0,-627411807133.0,-1452069565718.0,-4.56,357.39,82.31,-17.57,305.71,91.27,-35.44,196.26,79.25,34.73,127.31,-10.23,34.87
010400,우진아이엔에스,CFS,64151157459.0,65371218289.0,76582371312.0,17139996782.0,16929725111.0,15777477544.0,17871793910.0,18022750569.0,17562306021.0,95625892822.0,93608634447.0,97094075290.0,100168756319.0,84045560461.0,89474130717.0,-3316488890.0,-5607320231.0,-6727170261.0,1936083379.0,-3325235051.0,-3212005328.0,2.02,18.69,374.28,-3.55,19.25,386.13,-3.31,18.09,485.39,19.18,40.85,-6.07,16.65
010580,에스엠벡셀,CFS,40842465843.0,85269627983.0,9311026187.0,30154846229.0,77048365816.0,10206734866.0,36748801001.0,82605052368.0,15480171022.0,66510217307.0,66976244003.0,32357643675.0,202720700696.0,136788023955.0,73077585705.0,9471454353.0,3424548181.0,-8181785151.0,687377262.0,9220197442.0,-16605882194.0,1.03,55.25,135.44,13.77,123.33,110.67,-51.32,47.84,91.22,48.2,176.58,87.18,141.86
010640,진양폴리,CFS,11920811254.0,11294653591.0,12420767028.0,9205006922.0,7993269672.0,9834707389.0,19533006054.0,15374877852.0,18619836523.0,32215828613.0,30709642807.0,29471090001.0,54512150091.0,52720489763.0,53069415717.0,3960005024.0,3288372484.0,4715418691.0,3663580218.0,3493035703.0,3802118983.0,11.37,60.63,129.5,11.37,50.07,141.3,12.9,63.18,126.3,3.4,20.42,-0.66,-30.26
010660,화천기계,CFS,79487940440.0,78152492874.0,71096501859.0,29311045248.0,32134347538.0,29608845006.0,29955963833.0,32602283746.0,30111089586.0,137561687422.0,128824747667.0,125811582246.0,161884346555.0,189747949366.0,175911069830.0,-3037689781.0,1282311469.0,1260419572.0,768091545.0,3558562654.0,5379750673.0,0.56,21.78,271.19,2.76,25.31,243.21,4.28,23.93,240.12,-14.68,-336.89,7.87,1.74
010690,화신,CFS,677129872707.0,548104713599.0,429221933696.0,626781242442.0,541172902992.0,462971528845.0,751750658983.0,647757403677.0,582311066759.0,445063325386.0,356863590822.0,288442031388.0,1802759833241.0,1690271415164.0,1236592388393.0,83728814908.0,87362958755.0,24157220350.0,77268483097.0,74211911444.0,24367674191.0,17.36,168.91,108.03,20.8,181.51,101.28,8.45,201.88,92.71,6.66,-4.16,36.69,261.64
010770,평화홀딩스,CFS,309404017477.0,288646083401.0,264615519477.0,394726635441.0,366545852396.0,346653596786.0,432409687812.0,435879831455.0,417006666018.0,128521794266.0,122490583776.0,101116638185.0,797052502774.0,740231005480.0,627732854800.0,16770674615.0,3604505748.0,7598932267.0,10947214569.0,-11489512933.0,-15682644586.0,8.52,336.45,78.38,-9.38,355.85,78.75,-15.51,412.4,76.33,7.68,365.27,17.92,-52.57
010780,아이에스동서,CFS,2622293463452.0,2207827121057.0,2124728321487.0,1589563529981.0,1659038405092.0,1499713168776.0,2465162333779.0,2131652333747.0,2052891776603.0,1772210982308.0,1606134122300.0,1456863415339.0,2029440057224.0,2278442902307.0,1608440924896.0,340521475822.0,345076330100.0,310765130275.0,160256444657.0,204862055396.0,110673223436.0,9.04,139.1,164.97,12.75,132.72,133.08,7.6,140.91,141.68,-10.93,-1.32,41.66,11.04
010820,퍼스텍,CFS,135566849087.0,102843974656.0,102511196029.0,171944624513.0,119575891323.0,119774309632.0,202739371695.0,154647754948.0,142208454450.0,62336376759.0,56662192603.0,43404056850.0,173103350935.0,160154489954.0,136697477681.0,2508074315.0,3112927906.0,4334722379.0,4620136432.0,1794177256.0,3874217894.0,7.41,325.23,78.84,3.17,272.93,86.01,8.93,327.64,85.59,8.09,-19.43,17.16,-28.19
